id,help,group1_id,group1_prob,group2_id,group2_prob,group3_id,group3_prob,group4_id,group4_prob,group5_id,group5_prob,group6_id,group6_prob,group1_cnt,group2_cnt,group3_cnt,group4_cnt,group5_cnt,group6_cnt,count,checkSum
30023310,원정 채집 식량 lv3 제작 재료,30023311,2000,30023312,2000,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,4000
30023410,원정 채집 식량 lv4제작 재료,30023411,2000,30023412,2000,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,4000
30023510,원정 채집 식량 lv5 제작 재료,30023511,2000,30023512,2000,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,4000
30023610,원정 채집 식량 lv6 제작 재료,30023611,2000,30023612,2000,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,4000
30024110,원정 채집 돌 lv1 제작 재료,30024111,2000,30024112,2000,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,4000
30024210,원정 채집 돌 lv2 제작 재료,30024211,2000,30024212,2000,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,4000
30024310,원정 채집 돌 lv3 제작 재료,30024311,2000,30024312,2000,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,4000
30024410,원정 채집 돌 lv4 제작 재료,30024411,2000,30024412,2000,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,4000
30024510,원정 채집 돌 lv5 제작 재료,30024511,2000,30024512,2000,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,4000
30024610,원정 채집 돌 lv6 제작 재료,30024611,2000,30024612,2000,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,4000
30025110,원정 채집 철 lv1 제작 재료,30025111,2000,30025112,2000,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,4000
30025210,원정 채집 철 lv2제작 재료,30025211,2000,30025212,2000,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,4000
30025310,원정 채집 철 lv3 제작 재료,30025311,2000,30025312,2000,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,4000
30025410,원정 채집 철 lv4 제작 재료,30025411,2000,30025412,2000,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,4000
30025510,원정 채집 철 lv5제작 재료,30025511,2000,30025512,2000,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,4000
30025610,원정 채집 철 lv6 제작 재료,30025611,2000,30025612,2000,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,4000
30026110,원정 채집 나무 lv1 제작 재료,30026111,2000,30026112,2000,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,4000
30026210,원정 채집 나무 lv2제작 재료,30026211,2000,30026212,2000,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,4000
30026310,원정 채집 나무 lv3제작 재료,30026311,2000,30026312,2000,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,4000
30026410,원정 채집 나무 lv4 제작 재료,30026411,2000,30026412,2000,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,4000
30026510,원정 채집 나무 lv5 제작 재료,30026511,2000,30026512,2000,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,4000
30026610,원정 채집 나무 lv6 제작 재료,30026611,2000,30026612,2000,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,4000
31011611,모험 1지역 1난이도 별 미션 보상 1,31011611,10000,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,10000
31011612,모험 1지역 1난이도 별 미션 보상 1,31011612,10000,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,10000
31011621,모험 1지역 1난이도 별 미션 보상 2,31011621,10000,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,10000
31011622,모험 1지역 1난이도 별 미션 보상 2,31011622,10000,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,10000
31011631,모험 1지역 1난이도 별 미션 보상 3,31011631,10000,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,10000
31011632,모험 1지역 1난이도 별 미션 보상 3,31011632,10000,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,10000
31011641,모험 1지역 1난이도 별 미션 보상 4,31011641,10000,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,10000
31011642,모험 1지역 1난이도 별 미션 보상 4,31011642,10000,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,10000
31011651,모험 1지역 1난이도 별 미션 보상 5,31011651,10000,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,10000
31011652,모험 1지역 1난이도 별 미션 보상 5,31011652,10000,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,10000
31021611,모험 2지역 1난이도 별 미션 보상 1,31021611,10000,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,10000
31021612,모험 2지역 1난이도 별 미션 보상 1,31021612,10000,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,10000
31021621,모험 2지역 1난이도 별 미션 보상 2,31021621,10000,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,10000
31021622,모험 2지역 1난이도 별 미션 보상 2,31021622,10000,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,10000
31021631,모험 2지역 1난이도 별 미션 보상 3,31021631,10000,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,10000
31021632,모험 2지역 1난이도 별 미션 보상 3,31021632,10000,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,10000
31021641,모험 2지역 1난이도 별 미션 보상 4,31021641,10000,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,10000
31021642,모험 2지역 1난이도 별 미션 보상 4,31021642,10000,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,10000
31021651,모험 2지역 1난이도 별 미션 보상 5,31021651,10000,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,10000
31021652,모험 2지역 1난이도 별 미션 보상 5,31021652,10000,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,10000
31031611,모험 3지역 1난이도 별 미션 보상 1,31031611,10000,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,10000
31031612,모험 3지역 1난이도 별 미션 보상 1,31031612,10000,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,10000
31031621,모험 3지역 1난이도 별 미션 보상 2,31031621,10000,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,10000
31031622,모험 3지역 1난이도 별 미션 보상 2,31031622,10000,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,10000
31031631,모험 3지역 1난이도 별 미션 보상 3,31031631,10000,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,10000
31031632,모험 3지역 1난이도 별 미션 보상 3,31031632,10000,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,10000
31031641,모험 3지역 1난이도 별 미션 보상 4,31031641,10000,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,10000
31031642,모험 3지역 1난이도 별 미션 보상 4,31031642,10000,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,10000
31031651,모험 3지역 1난이도 별 미션 보상 5,31031651,10000,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,10000
31031652,모험 3지역 1난이도 별 미션 보상 5,31031652,10000,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,10000
31041611,모험 4지역 1난이도 별 미션 보상 1,31041611,10000,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,10000
31041612,모험 4지역 1난이도 별 미션 보상 1,31041612,10000,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,10000
31041621,모험 4지역 1난이도 별 미션 보상 2,31041621,10000,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,10000
31041622,모험 4지역 1난이도 별 미션 보상 2,31041622,10000,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,10000
31041631,모험 4지역 1난이도 별 미션 보상 3,31041631,10000,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,10000
31041632,모험 4지역 1난이도 별 미션 보상 3,31041632,10000,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,10000
31041641,모험 4지역 1난이도 별 미션 보상 4,31041641,10000,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,10000
31041642,모험 4지역 1난이도 별 미션 보상 4,31041642,10000,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,10000
31041651,모험 4지역 1난이도 별 미션 보상 5,31041651,10000,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,10000
31041652,모험 4지역 1난이도 별 미션 보상 5,31041652,10000,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,10000
31051611,모험 5지역 1난이도 별 미션 보상 1,31051611,10000,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,10000
31051612,모험 5지역 1난이도 별 미션 보상 1,31051612,10000,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,10000
31051621,모험 5지역 1난이도 별 미션 보상 2,31051621,10000,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,10000
31051622,모험 5지역 1난이도 별 미션 보상 2,31051622,10000,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,10000
31051631,모험 5지역 1난이도 별 미션 보상 3,31051631,10000,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,10000
31051632,모험 5지역 1난이도 별 미션 보상 3,31051632,10000,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,10000
31051641,모험 5지역 1난이도 별 미션 보상 4,31051641,10000,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,10000
31051642,모험 5지역 1난이도 별 미션 보상 4,31051642,10000,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,10000
31051651,모험 5지역 1난이도 별 미션 보상 5,31051651,10000,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,10000
31051652,모험 5지역 1난이도 별 미션 보상 5,31051652,10000,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,10000
31061611,모험 6지역 1난이도 별 미션 보상 1,31061611,10000,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,10000
31061612,모험 6지역 1난이도 별 미션 보상 1,31061612,10000,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,10000
31061621,모험 6지역 1난이도 별 미션 보상 2,31061621,10000,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,10000
31061622,모험 6지역 1난이도 별 미션 보상 2,31061622,10000,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,10000
31061631,모험 6지역 1난이도 별 미션 보상 3,31061631,10000,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,10000
31061632,모험 6지역 1난이도 별 미션 보상 3,31061632,10000,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,10000
31061641,모험 6지역 1난이도 별 미션 보상 4,31061641,10000,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,10000
31061642,모험 6지역 1난이도 별 미션 보상 4,31061642,10000,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,10000
31061651,모험 6지역 1난이도 별 미션 보상 5,31061651,10000,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,10000
31061652,모험 6지역 1난이도 별 미션 보상 5,31061652,10000,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,10000
31071611,모험 7지역 1난이도 별 미션 보상 1,31071611,10000,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,10000
31071612,모험 7지역 1난이도 별 미션 보상 1,31071612,10000,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,10000
31071621,모험 7지역 1난이도 별 미션 보상 2,31071621,10000,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,10000
31071622,모험 7지역 1난이도 별 미션 보상 2,31071622,10000,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,10000
31071631,모험 7지역 1난이도 별 미션 보상 3,31071631,10000,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,10000
31071632,모험 7지역 1난이도 별 미션 보상 3,31071632,10000,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,10000
31071641,모험 7지역 1난이도 별 미션 보상 4,31071641,10000,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,10000
31071642,모험 7지역 1난이도 별 미션 보상 4,31071642,10000,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,10000
31071651,모험 7지역 1난이도 별 미션 보상 5,31071651,10000,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,10000
31071652,모험 7지역 1난이도 별 미션 보상 5,31071652,10000,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,10000
31081611,모험 8지역 1난이도 별 미션 보상 1,31081611,10000,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,10000
31081612,모험 8지역 1난이도 별 미션 보상 1,31081612,10000,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,10000
31081621,모험 8지역 1난이도 별 미션 보상 2,31081621,10000,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,10000
31081622,모험 8지역 1난이도 별 미션 보상 2,31081622,10000,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,10000
31081631,모험 8지역 1난이도 별 미션 보상 3,31081631,10000,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,10000
31081632,모험 8지역 1난이도 별 미션 보상 3,31081632,10000,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,10000
31081641,모험 8지역 1난이도 별 미션 보상 4,31081641,10000,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,10000
31081642,모험 8지역 1난이도 별 미션 보상 4,31081642,10000,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,10000
31081651,모험 8지역 1난이도 별 미션 보상 5,31081651,10000,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,10000
31081652,모험 8지역 1난이도 별 미션 보상 5,31081652,10000,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,10000
31091611,모험 9지역 1난이도 별 미션 보상 1,31091611,10000,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,10000
31091612,모험 9지역 1난이도 별 미션 보상 1,31091612,10000,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,10000
31091621,모험 9지역 1난이도 별 미션 보상 2,31091621,10000,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,10000
31091622,모험 9지역 1난이도 별 미션 보상 2,31091622,10000,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,10000
31091631,모험 9지역 1난이도 별 미션 보상 3,31091631,10000,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,10000
31091632,모험 9지역 1난이도 별 미션 보상 3,31091632,10000,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,10000
31091641,모험 9지역 1난이도 별 미션 보상 4,31091641,10000,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,10000
31091642,모험 9지역 1난이도 별 미션 보상 4,31091642,10000,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,10000
31091651,모험 9지역 1난이도 별 미션 보상 5,31091651,10000,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,10000
31091652,모험 9지역 1난이도 별 미션 보상 5,31091652,10000,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,10000
31101611,모험 10지역 1난이도 별 미션 보상 1,31101611,10000,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,10000
31101612,모험 10지역 1난이도 별 미션 보상 1,31101612,10000,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,10000
31101621,모험 10지역 1난이도 별 미션 보상 2,31101621,10000,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,10000
31101622,모험 10지역 1난이도 별 미션 보상 2,31101622,10000,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,10000
31101631,모험 10지역 1난이도 별 미션 보상 3,31101631,10000,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,10000
31101632,모험 10지역 1난이도 별 미션 보상 3,31101632,10000,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,10000
31101641,모험 10지역 1난이도 별 미션 보상 4,31101641,10000,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,10000
31101642,모험 10지역 1난이도 별 미션 보상 4,31101642,10000,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,10000
31101651,모험 10지역 1난이도 별 미션 보상 5,31101651,10000,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,10000
31101652,모험 10지역 1난이도 별 미션 보상 5,31101652,10000,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,10000
31111611,모험 11지역 1난이도 별 미션 보상 1,31111611,10000,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,10000
31111612,모험 11지역 1난이도 별 미션 보상 1,31111612,10000,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,10000
31111621,모험 11지역 1난이도 별 미션 보상 2,31111621,10000,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,10000
31111622,모험 11지역 1난이도 별 미션 보상 2,31111622,10000,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,10000
31111631,모험 11지역 1난이도 별 미션 보상 3,31111631,10000,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,10000
31111632,모험 11지역 1난이도 별 미션 보상 3,31111632,10000,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,10000
31111641,모험 11지역 1난이도 별 미션 보상 4,31111641,10000,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,10000
31111642,모험 11지역 1난이도 별 미션 보상 4,31111642,10000,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,10000
31111651,모험 11지역 1난이도 별 미션 보상 5,31111651,10000,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,10000
31111652,모험 11지역 1난이도 별 미션 보상 5,31111652,10000,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,10000
31012611,모험 1지역 2난이도 별 미션 보상 1,31012611,10000,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,10000
31012612,모험 1지역 2난이도 별 미션 보상 1,31012612,10000,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,10000
31012621,모험 1지역 2난이도 별 미션 보상 2,31012621,10000,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,10000
31012622,모험 1지역 2난이도 별 미션 보상 2,31012622,10000,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,10000
31012631,모험 1지역 2난이도 별 미션 보상 3,31012631,10000,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,10000
31012632,모험 1지역 2난이도 별 미션 보상 3,31012632,10000,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,10000
31012641,모험 1지역 2난이도 별 미션 보상 4,31012641,10000,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,10000
31012642,모험 1지역 2난이도 별 미션 보상 4,31012642,10000,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,10000
31012651,모험 1지역 2난이도 별 미션 보상 5,31012651,10000,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,10000
31012652,모험 1지역 2난이도 별 미션 보상 5,31012652,10000,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,10000
31022611,모험 2지역 2난이도 별 미션 보상 1,31022611,10000,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,10000
31022612,모험 2지역 2난이도 별 미션 보상 1,31022612,10000,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,10000
31022621,모험 2지역 2난이도 별 미션 보상 2,31022621,10000,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,10000
31022622,모험 2지역 2난이도 별 미션 보상 2,31022622,10000,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,10000
31022631,모험 2지역 2난이도 별 미션 보상 3,31022631,10000,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,10000
31022632,모험 2지역 2난이도 별 미션 보상 3,31022632,10000,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,10000
31022641,모험 2지역 2난이도 별 미션 보상 4,31022641,10000,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,10000
31022642,모험 2지역 2난이도 별 미션 보상 4,31022642,10000,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,10000
31022651,모험 2지역 2난이도 별 미션 보상 5,31022651,10000,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,10000
31022652,모험 2지역 2난이도 별 미션 보상 5,31022652,10000,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,10000
31032611,모험 3지역 2난이도 별 미션 보상 1,31032611,10000,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,10000
31032612,모험 3지역 2난이도 별 미션 보상 1,31032612,10000,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,10000
31032621,모험 3지역 2난이도 별 미션 보상 2,31032621,10000,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,10000
31032622,모험 3지역 2난이도 별 미션 보상 2,31032622,10000,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,10000
31032631,모험 3지역 2난이도 별 미션 보상 3,31032631,10000,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,10000
31032632,모험 3지역 2난이도 별 미션 보상 3,31032632,10000,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,10000
31032641,모험 3지역 2난이도 별 미션 보상 4,31032641,10000,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,10000
31032642,모험 3지역 2난이도 별 미션 보상 4,31032642,10000,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,10000
31032651,모험 3지역 2난이도 별 미션 보상 5,31032651,10000,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,10000
31032652,모험 3지역 2난이도 별 미션 보상 5,31032652,10000,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,10000
31042611,모험 4지역 2난이도 별 미션 보상 1,31042611,10000,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,10000
31042612,모험 4지역 2난이도 별 미션 보상 1,31042612,10000,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,10000
31042621,모험 4지역 2난이도 별 미션 보상 2,31042621,10000,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,10000
31042622,모험 4지역 2난이도 별 미션 보상 2,31042622,10000,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,10000
31042631,모험 4지역 2난이도 별 미션 보상 3,31042631,10000,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,10000
31042632,모험 4지역 2난이도 별 미션 보상 3,31042632,10000,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,10000
31042641,모험 4지역 2난이도 별 미션 보상 4,31042641,10000,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,10000
31042642,모험 4지역 2난이도 별 미션 보상 4,31042642,10000,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,10000
31042651,모험 4지역 2난이도 별 미션 보상 5,31042651,10000,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,10000
31042652,모험 4지역 2난이도 별 미션 보상 5,31042652,10000,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,10000
31052611,모험 5지역 2난이도 별 미션 보상 1,31052611,10000,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,10000
31052612,모험 5지역 2난이도 별 미션 보상 1,31052612,10000,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,10000
31052621,모험 5지역 2난이도 별 미션 보상 2,31052621,10000,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,10000
31052622,모험 5지역 2난이도 별 미션 보상 2,31052622,10000,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,10000
31052631,모험 5지역 2난이도 별 미션 보상 3,31052631,10000,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,10000
31052632,모험 5지역 2난이도 별 미션 보상 3,31052632,10000,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,10000
31052641,모험 5지역 2난이도 별 미션 보상 4,31052641,10000,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,10000
31052642,모험 5지역 2난이도 별 미션 보상 4,31052642,10000,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,10000
31052651,모험 5지역 2난이도 별 미션 보상 5,31052651,10000,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,10000
31052652,모험 5지역 2난이도 별 미션 보상 5,31052652,10000,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,10000
31062611,모험 6지역 2난이도 별 미션 보상 1,31062611,10000,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,10000
31062612,모험 6지역 2난이도 별 미션 보상 1,31062612,10000,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,10000
31062621,모험 6지역 2난이도 별 미션 보상 2,31062621,10000,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,10000
31062622,모험 6지역 2난이도 별 미션 보상 2,31062622,10000,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,10000
31062631,모험 6지역 2난이도 별 미션 보상 3,31062631,10000,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,10000
31062632,모험 6지역 2난이도 별 미션 보상 3,31062632,10000,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,10000
31062641,모험 6지역 2난이도 별 미션 보상 4,31062641,10000,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,10000
31062642,모험 6지역 2난이도 별 미션 보상 4,31062642,10000,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,10000
31062651,모험 6지역 2난이도 별 미션 보상 5,31062651,10000,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,10000
31062652,모험 6지역 2난이도 별 미션 보상 5,31062652,10000,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,10000
31072611,모험 7지역 2난이도 별 미션 보상 1,31072611,10000,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,10000
31072612,모험 7지역 2난이도 별 미션 보상 1,31072612,10000,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,10000
31072621,모험 7지역 2난이도 별 미션 보상 2,31072621,10000,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,10000
31072622,모험 7지역 2난이도 별 미션 보상 2,31072622,10000,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,10000
31072631,모험 7지역 2난이도 별 미션 보상 3,31072631,10000,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,10000
31072632,모험 7지역 2난이도 별 미션 보상 3,31072632,10000,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,10000
