region,difficulty,floor,step,stageMin,stageMax,M_team,M_reward,M_skill,M_turn,E_team,E_reward,E_skill,E_turn,event_group,trader_id,camp_id,w_box,s_box,g_box,speStep,mob_prob,elite_prob,trader_prob,box_prob,camp_prob,event_prob,bg
2,3,0,8,3,5,50102311,31011100,6000,25,50102321,31011200,10000,30,1,1,1,11,12,13,0,0,80,0,5,10,5,dark_forest
2,3,0,9,3,5,50102312,31011100,6000,25,50102321,31011200,10000,30,1,1,1,11,12,13,0,80,0,20,0,0,0,dark_forest
2,3,0,10,3,5,0,31011100,6000,25,0,31011200,10000,30,1,1,1,11,12,13,1,0,0,0,0,100,0,dark_forest
2,3,0,11,1,1,0,0,6000,0,50102331,0,10000,30,0,0,0,0,0,0,2,100,0,0,0,0,0,dark_forest
3,3,0,1,3,5,0,31011100,6000,25,0,31011200,10000,30,1,1,1,11,12,13,1,0,0,0,100,0,0,graveyard
3,3,0,2,3,5,50103311,31011100,6000,25,50103321,31011200,10000,30,1,1,1,11,12,13,1,100,0,0,0,0,0,graveyard
3,3,0,3,3,5,50103312,31011100,6000,25,50103321,31011200,10000,30,1,1,1,11,12,13,0,80,0,0,0,0,20,graveyard
3,3,0,4,3,5,50103313,31011100,6000,25,50103321,31011200,10000,30,1,1,1,11,12,13,0,60,0,20,0,20,0,graveyard
3,3,0,5,3,5,50103311,31011100,6000,25,50103321,31011200,10000,30,1,1,1,11,12,13,0,20,80,0,0,0,0,graveyard
3,3,0,6,3,5,50103312,31011100,6000,25,50103321,31011200,10000,30,1,1,1,11,12,13,0,0,0,0,100,0,0,graveyard
3,3,0,7,3,5,50103313,31011100,6000,25,50103321,31011200,10000,30,1,1,1,11,12,13,0,25,0,20,0,20,35,graveyard
3,3,0,8,3,5,50103311,31011100,6000,25,50103322,31011200,10000,30,1,1,1,11,12,13,0,20,80,0,0,0,0,graveyard
3,3,0,9,3,5,50103312,31011100,6000,25,50103322,31011200,10000,30,1,1,1,11,12,13,0,45,0,50,5,0,0,graveyard
3,3,0,10,3,5,0,31011100,6000,25,0,31011200,10000,30,1,1,1,11,12,13,1,0,0,0,0,100,0,graveyard
3,3,0,11,1,1,0,0,6000,0,50103331,0,10000,30,0,0,0,0,0,0,2,100,0,0,0,0,0,graveyard
4,3,0,1,3,5,0,31011100,6000,25,0,31011200,10000,30,1,1,1,11,12,13,1,0,0,0,100,0,0,goblin_village
4,3,0,2,3,5,50104311,31011100,6000,25,50104321,31011200,10000,30,1,1,1,11,12,13,1,100,0,0,0,0,0,goblin_village
4,3,0,3,3,5,50104312,31011100,6000,25,50104321,31011200,10000,30,1,1,1,11,12,13,0,93,0,0,5,0,2,goblin_village
4,3,0,4,3,5,50104313,31011100,6000,25,50104322,31011200,10000,30,1,1,1,11,12,13,0,58,0,42,0,0,0,goblin_village
4,3,0,5,3,5,50104311,31011100,6000,25,50104321,31011200,10000,30,1,1,1,11,12,13,0,70,0,0,0,25,5,goblin_village
4,3,0,6,3,5,50104312,31011100,6000,25,50104322,31011200,10000,30,1,1,1,11,12,13,0,10,80,0,10,0,0,goblin_village
4,3,0,7,3,5,50104313,31011100,6000,25,50104321,31011200,10000,30,1,1,1,11,12,13,0,75,0,0,0,25,0,goblin_village
4,3,0,8,3,5,50104311,31011100,6000,25,50104322,31011200,10000,30,1,1,1,11,12,13,0,40,0,55,0,0,5,goblin_village
4,3,0,9,3,5,50104312,31011100,6000,25,50104321,31011200,10000,30,1,1,1,11,12,13,0,5,90,0,0,5,0,goblin_village
4,3,0,10,3,5,50104313,31011100,6000,25,50104322,31011200,10000,30,1,1,1,11,12,13,0,40,0,55,5,0,0,goblin_village
4,3,0,11,3,5,0,31011100,6000,25,0,31011200,10000,30,1,1,1,11,12,13,1,0,0,0,0,100,0,goblin_village
4,3,0,12,1,1,0,0,6000,0,50104331,0,10000,30,0,0,0,0,0,0,2,100,0,0,0,0,0,goblin_village
5,3,0,1,3,5,0,31011100,6000,25,0,31011200,10000,30,1,1,1,11,12,13,1,0,0,0,100,0,0,marsh
5,3,0,2,3,5,50105311,31011100,6000,25,50105321,31011200,10000,30,1,1,1,11,12,13,1,100,0,0,0,0,0,marsh
5,3,0,3,3,5,50105312,31011100,6000,25,50105321,31011200,10000,30,1,1,1,11,12,13,0,80,0,0,20,0,0,marsh
5,3,0,4,3,5,50105313,31011100,6000,25,50105321,31011200,10000,30,1,1,1,11,12,13,0,90,0,0,0,0,10,marsh
5,3,0,5,3,5,50105311,31011100,6000,25,50105321,31011200,10000,30,1,1,1,11,12,13,0,0,70,0,20,10,0,marsh
5,3,0,6,3,5,50105312,31011100,6000,25,50105322,31011200,10000,30,1,1,1,11,12,13,0,40,0,50,0,0,10,marsh
5,3,0,7,3,5,50105313,31011100,6000,25,50105322,31011200,10000,30,1,1,1,11,12,13,0,85,10,0,5,0,0,marsh
5,3,0,8,3,5,50105311,31011100,6000,25,50105322,31011200,10000,30,1,1,1,11,12,13,0,60,0,0,0,40,0,marsh
5,3,0,9,3,5,50105312,31011100,6000,25,50105322,31011200,10000,30,1,1,1,11,12,13,0,10,80,0,10,0,0,marsh
5,3,0,10,3,5,50105313,31011100,6000,25,50105322,31011200,10000,30,1,1,1,11,12,13,0,0,0,90,0,0,10,marsh
5,3,0,11,3,5,0,31011100,6000,25,0,31011200,10000,30,1,1,1,11,12,13,1,0,0,0,0,100,0,marsh
5,3,0,12,1,1,0,0,6000,0,50105331,0,10000,30,0,0,0,0,0,0,2,100,0,0,0,0,0,marsh
6,3,0,1,3,5,0,31011100,6000,25,0,31011200,10000,30,1,1,1,11,12,13,1,0,0,0,100,0,0,dolmen
6,3,0,2,3,5,50106311,31011100,6000,25,50106321,31011200,10000,30,1,1,1,11,12,13,1,100,0,0,0,0,0,dolmen
6,3,0,3,3,5,50106312,31011100,6000,25,50106321,31011200,10000,30,1,1,1,11,12,13,0,90,0,0,10,0,0,dolmen
6,3,0,4,3,5,50106313,31011100,6000,25,50106321,31011200,10000,30,1,1,1,11,12,13,0,90,0,0,0,0,10,dolmen
6,3,0,5,3,5,50106311,31011100,6000,25,50106321,31011200,10000,30,1,1,1,11,12,13,0,90,10,0,0,0,0,dolmen
6,3,0,6,3,5,50106312,31011100,6000,25,50106322,31011200,10000,30,1,1,1,11,12,13,0,30,0,50,10,10,0,dolmen
6,3,0,7,3,5,50106313,31011100,6000,25,50106322,31011200,10000,30,1,1,1,11,12,13,0,20,80,0,0,0,0,dolmen
6,3,0,8,3,5,50106311,31011100,6000,25,50106322,31011200,10000,30,1,1,1,11,12,13,0,70,0,5,0,20,5,dolmen
6,3,0,9,3,5,50106312,31011100,6000,25,50106322,31011200,10000,30,1,1,1,11,12,13,0,20,80,0,0,0,0,dolmen
6,3,0,10,3,5,50106313,31011100,6000,25,50106322,31011200,10000,30,1,1,1,11,12,13,0,10,0,80,0,0,10,dolmen
6,3,0,11,3,5,0,31011100,6000,25,0,31011200,10000,30,1,1,1,11,12,13,1,0,0,0,0,100,0,dolmen
6,3,0,12,1,1,0,0,6000,0,50106331,0,10000,30,0,0,0,0,0,0,2,100,0,0,0,0,0,dolmen
7,3,0,1,3,5,0,31011100,6000,25,0,31011200,10000,30,1,1,1,11,12,13,1,0,0,0,100,0,0,valley
7,3,0,2,3,5,50107311,31011100,6000,25,50107321,31011200,10000,30,1,1,1,11,12,13,1,100,0,0,0,0,0,valley
7,3,0,3,3,5,50107312,31011100,6000,25,50107321,31011200,10000,30,1,1,1,11,12,13,0,85,0,0,5,0,10,valley
7,3,0,4,3,5,50107313,31011100,6000,25,50107322,31011200,10000,30,1,1,1,11,12,13,0,90,0,10,0,0,0,valley
7,3,0,5,3,5,50107311,31011100,6000,25,50107321,31011200,10000,30,1,1,1,11,12,13,0,70,10,0,10,10,0,valley
7,3,0,6,3,5,50107312,31011100,6000,25,50107322,31011200,10000,30,1,1,1,11,12,13,0,90,0,0,0,0,10,valley
7,3,0,7,3,5,50107313,31011100,6000,25,50107321,31011200,10000,30,1,1,1,11,12,13,0,20,80,0,0,0,0,valley
7,3,0,8,3,5,50107311,31011100,6000,25,50107322,31011200,10000,30,1,1,1,11,12,13,0,75,0,5,20,0,0,valley
7,3,0,9,3,5,50107312,31011100,6000,25,50107321,31011200,10000,30,1,1,1,11,12,13,0,90,0,0,0,10,0,valley
7,3,0,10,3,5,50107313,31011100,6000,25,50107322,31011200,10000,30,1,1,1,11,12,13,0,10,80,0,0,0,10,valley
7,3,0,11,3,5,50107311,31011100,6000,25,50107322,31011200,10000,30,1,1,1,11,12,13,0,20,0,80,0,0,0,valley
7,3,0,12,3,5,0,31011100,6000,25,0,31011200,10000,30,1,1,1,11,12,13,1,0,0,0,0,100,0,valley
7,3,0,13,1,1,0,0,6000,0,50107331,0,10000,30,0,0,0,0,0,0,2,100,0,0,0,0,0,valley
8,3,0,1,3,5,0,31011100,6000,25,0,31011200,10000,30,1,1,1,11,12,13,1,0,0,0,100,0,0,cave2
8,3,0,2,3,5,50108311,31011100,6000,25,50108321,31011200,10000,30,1,1,1,11,12,13,1,100,0,0,0,0,0,cave2
8,3,0,3,3,5,50108312,31011100,6000,25,50108321,31011200,10000,30,1,1,1,11,12,13,0,85,0,0,10,0,5,cave2
8,3,0,4,3,5,50108313,31011100,6000,25,50108321,31011200,10000,30,1,1,1,11,12,13,0,85,10,5,0,0,0,cave2
8,3,0,5,3,5,50108311,31011100,6000,25,50108321,31011200,10000,30,1,1,1,11,12,13,0,90,0,0,0,10,0,cave2
8,3,0,6,3,5,50108312,31011100,6000,25,50108322,31011200,10000,30,1,1,1,11,12,13,0,0,0,85,0,10,5,cave2
8,3,0,7,3,5,50108313,31011100,6000,25,50108321,31011200,10000,30,1,1,1,11,12,13,0,10,80,0,0,10,0,cave2
8,3,0,8,3,5,50108311,31011100,6000,25,50108322,31011200,10000,30,1,1,1,11,12,13,0,100,0,0,0,0,0,cave2
8,3,0,9,3,5,50108312,31011100,6000,25,50108322,31011200,10000,30,1,1,1,11,12,13,0,10,80,10,0,0,0,cave2
8,3,0,10,3,5,50108313,31011100,6000,25,50108322,31011200,10000,30,1,1,1,11,12,13,0,80,0,0,0,15,5,cave2
8,3,0,11,3,5,50108311,31011100,6000,25,50108321,31011200,10000,30,1,1,1,11,12,13,0,85,0,0,15,0,0,cave2
8,3,0,12,3,5,50108312,31011100,6000,25,50108322,31011200,10000,30,1,1,1,11,12,13,0,5,5,85,0,0,5,cave2
8,3,0,13,3,5,0,31011100,6000,25,0,31011200,10000,30,1,1,1,11,12,13,1,0,0,0,0,100,0,cave2
8,3,0,14,1,1,0,0,6000,0,50108331,0,10000,30,0,0,0,0,0,0,2,100,0,0,0,0,0,cave2
9,3,0,1,3,5,0,31011100,6000,25,0,31011200,10000,30,1,1,1,11,12,13,1,0,0,0,100,0,0,cave
9,3,0,2,3,5,50109311,31011100,6000,25,50109321,31011200,10000,30,1,1,1,11,12,13,1,100,0,0,0,0,0,cave
9,3,0,3,3,5,50109312,31011100,6000,25,50109322,31011200,10000,30,1,1,1,11,12,13,0,80,0,0,10,0,10,cave
9,3,0,4,3,5,50109313,31011100,6000,25,50109321,31011200,10000,30,1,1,1,11,12,13,0,65,10,5,0,20,0,cave
9,3,0,5,3,5,50109311,31011100,6000,25,50109321,31011200,10000,30,1,1,1,11,12,13,0,95,0,0,0,0,5,cave
9,3,0,6,3,5,50109312,31011100,6000,25,50109322,31011200,10000,30,1,1,1,11,12,13,0,20,0,80,0,0,0,cave
9,3,0,7,3,5,50109313,31011100,6000,25,50109321,31011200,10000,30,1,1,1,11,12,13,0,85,0,0,10,0,5,cave
9,3,0,8,3,5,50109311,31011100,6000,25,50109321,31011200,10000,30,1,1,1,11,12,13,0,10,80,0,0,10,0,cave
9,3,0,9,3,5,50109312,31011100,6000,25,50109321,31011200,10000,30,1,1,1,11,12,13,0,90,0,10,0,0,0,cave
9,3,0,10,3,5,50109313,31011100,6000,25,50109322,31011200,10000,30,1,1,1,11,12,13,0,15,80,0,0,0,5,cave
9,3,0,11,3,5,50109311,31011100,6000,25,50109321,31011200,10000,30,1,1,1,11,12,13,0,70,0,0,0,30,0,cave
9,3,0,12,3,5,50109312,31011100,6000,25,50109322,31011200,10000,30,1,1,1,11,12,13,0,20,0,80,0,0,0,cave
9,3,0,13,3,5,50109313,31011100,6000,25,50109322,31011200,10000,30,1,1,1,11,12,13,0,85,5,0,10,0,0,cave
9,3,0,14,3,5,0,31011100,6000,25,0,31011200,10000,30,1,1,1,11,12,13,1,0,0,0,0,100,0,cave
9,3,0,15,1,1,0,0,6000,0,50109331,0,10000,30,0,0,0,0,0,0,2,100,0,0,0,0,0,cave
10,3,0,1,3,5,0,31011100,6000,25,0,31011200,10000,30,1,1,1,11,12,13,1,0,0,0,100,0,0,desert
10,3,0,2,3,5,50110311,31011100,6000,25,50110321,31011200,10000,30,1,1,1,11,12,13,1,100,0,0,0,0,0,desert
10,3,0,3,3,5,50110312,31011100,6000,25,50110322,31011200,10000,30,1,1,1,11,12,13,0,95,0,0,0,0,5,desert
10,3,0,4,3,5,50110313,31011100,6000,25,50110321,31011200,10000,30,1,1,1,11,12,13,0,85,10,0,5,0,0,desert
10,3,0,5,3,5,50110311,31011100,6000,25,50110321,31011200,10000,30,1,1,1,11,12,13,0,0,0,80,0,5,15,desert
10,3,0,6,3,5,50110312,31011100,6000,25,50110322,31011200,10000,30,1,1,1,11,12,13,0,70,0,0,30,0,0,desert
10,3,0,7,3,5,50110313,31011100,6000,25,50110321,31011200,10000,30,1,1,1,11,12,13,0,85,5,0,0,10,0,desert
10,3,0,8,3,5,50110311,31011100,6000,25,50110322,31011200,10000,30,1,1,1,11,12,13,0,90,0,0,10,0,0,desert
10,3,0,9,3,5,50110312,31011100,6000,25,50110321,31011200,10000,30,1,1,1,11,12,13,0,85,0,10,0,0,5,desert
10,3,0,10,3,5,50110313,31011100,6000,25,50110322,31011200,10000,30,1,1,1,11,12,13,0,10,80,0,0,10,0,desert
10,3,0,11,3,5,50110311,31011100,6000,25,50110321,31011200,10000,30,1,1,1,11,12,13,0,5,0,80,0,0,15,desert
10,3,0,12,3,5,50110312,31011100,6000,25,50110322,31011200,10000,30,1,1,1,11,12,13,0,20,80,0,0,0,0,desert
10,3,0,13,3,5,50110313,31011100,6000,25,50110321,31011200,10000,30,1,1,1,11,12,13,0,80,0,10,0,10,0,desert
10,3,0,14,3,5,50110311,31011100,6000,25,50110322,31011200,10000,30,1,1,1,11,12,13,0,75,5,0,10,0,10,desert
10,3,0,15,3,5,0,31011100,6000,25,0,31011200,10000,30,1,1,1,11,12,13,1,0,0,0,0,100,0,desert
10,3,0,16,1,1,0,0,6000,0,50110331,0,10000,30,0,0,0,0,0,0,2,100,0,0,0,0,0,desert
11,3,0,1,3,5,0,31011100,6000,25,0,31011200,10000,30,1,1,1,11,12,13,1,0,0,0,100,0,0,rickety_village
11,3,0,2,3,5,50111312,31011100,6000,25,50111321,31011200,10000,30,1,1,1,11,12,13,1,100,0,0,0,0,0,rickety_village
11,3,0,3,3,5,50111313,31011100,6000,25,50111322,31011200,10000,30,1,1,1,11,12,13,0,80,0,10,0,0,10,rickety_village
11,3,0,4,3,5,50111314,31011100,6000,25,50111321,31011200,10000,30,1,1,1,11,12,13,0,80,10,0,10,0,0,rickety_village
11,3,0,5,3,5,50111311,31011100,6000,25,50111321,31011200,10000,30,1,1,1,11,12,13,0,80,0,10,0,10,0,rickety_village
11,3,0,6,3,5,50111312,31011100,6000,25,50111321,31011200,10000,30,1,1,1,11,12,13,0,10,80,0,0,0,10,rickety_village
11,3,0,7,3,5,50111113,31011100,6000,25,50111321,31011200,10000,30,1,1,1,11,12,13,0,20,0,60,20,0,0,rickety_village
11,3,0,8,3,5,50111314,31011100,6000,25,50111321,31011200,10000,30,1,1,1,11,12,13,0,80,10,0,0,10,0,rickety_village
11,3,0,9,3,5,50111311,31011100,6000,25,50111321,31011200,10000,30,1,1,1,11,12,13,0,75,0,0,15,0,10,rickety_village
11,3,0,10,3,5,50111312,31011100,6000,25,50111322,31011200,10000,30,1,1,1,11,12,13,0,10,80,10,0,0,0,rickety_village
11,3,0,11,3,5,50111313,31011100,6000,25,50111321,31011200,10000,30,1,1,1,11,12,13,0,75,0,0,0,15,10,rickety_village
11,3,0,12,3,5,50111314,31011100,6000,25,50111322,31011200,10000,30,1,1,1,11,12,13,0,100,0,0,0,0,0,rickety_village
11,3,0,13,3,5,50111311,31011100,6000,25,50111322,31011200,10000,30,1,1,1,11,12,13,0,75,15,0,10,0,0,rickety_village
11,3,0,14,3,5,50111312,31011100,6000,25,50111322,31011200,10000,30,1,1,1,11,12,13,0,90,0,0,0,0,10,rickety_village
11,3,0,15,3,5,50111313,31011100,6000,25,50111321,31011200,10000,30,1,1,1,11,12,13,0,10,10,80,0,0,0,rickety_village
11,3,0,16,3,5,0,31011100,6000,25,0,31011200,10000,30,1,1,1,11,12,13,1,0,0,0,0,100,0,rickety_village
11,3,0,17,1,1,0,0,6000,0,50111331,0,10000,30,0,0,0,0,0,0,2,100,0,0,0,0,0,rickety_village
12,3,0,1,3,5,0,31011100,6000,25,0,31011200,10000,30,1,1,1,11,12,13,1,0,0,0,100,0,0,rickety_village
12,3,0,2,3,5,50111112,31011100,6000,25,50111121,31011200,10000,30,1,1,1,11,12,13,1,100,0,0,0,0,0,rickety_village
12,3,0,3,3,5,50111113,31011100,6000,25,50111121,31011200,10000,30,1,1,1,11,12,13,0,85,0,0,0,0,15,rickety_village
12,3,0,4,3,5,50111114,31011100,6000,25,50111122,31011200,10000,30,1,1,1,11,12,13,0,80,10,0,10,0,0,rickety_village
12,3,0,5,3,5,50111111,31011100,6000,25,50111121,31011200,10000,30,1,1,1,11,12,13,0,75,0,15,0,10,0,rickety_village
12,3,0,6,3,5,50111112,31011100,6000,25,50111122,31011200,10000,30,1,1,1,11,12,13,0,90,0,0,0,0,10,rickety_village
12,3,0,7,3,5,50111113,31011100,6000,25,50111121,31011200,10000,30,1,1,1,11,12,13,0,20,70,0,10,0,0,rickety_village
12,3,0,8,3,5,50111114,31011100,6000,25,50111122,31011200,10000,30,1,1,1,11,12,13,0,80,0,0,0,20,0,rickety_village
12,3,0,9,3,5,50111111,31011100,6000,25,50111121,31011200,10000,30,1,1,1,11,12,13,0,30,0,70,0,0,0,rickety_village
12,3,0,10,3,5,50111112,31011100,6000,25,50111122,31011200,10000,30,1,1,1,11,12,13,0,75,10,0,15,0,0,rickety_village
12,3,0,11,3,5,50111113,31011100,6000,25,50111121,31011200,10000,30,1,1,1,11,12,13,0,90,0,0,0,0,10,rickety_village
12,3,0,12,3,5,50111114,31011100,6000,25,50111122,31011200,10000,30,1,1,1,11,12,13,0,80,0,0,20,0,0,rickety_village
12,3,0,13,3,5,50111111,31011100,6000,25,50111122,31011200,10000,30,1,1,1,11,12,13,0,30,70,0,0,0,0,rickety_village
12,3,0,14,3,5,50111112,31011100,6000,25,50111122,31011200,10000,30,1,1,1,11,12,13,1,0,0,100,0,0,0,rickety_village
12,3,0,15,3,5,50111113,31011100,6000,25,50111121,31011200,10000,30,1,1,1,11,12,13,0,80,0,0,10,0,10,rickety_village
12,3,0,16,3,5,0,31011100,6000,25,0,31011200,10000,30,1,1,1,11,12,13,1,0,0,0,0,100,0,rickety_village
12,3,0,17,1,1,0,0,6000,0,50111131,0,10000,30,0,0,0,0,0,0,2,100,0,0,0,0,0,rickety_village
13,3,0,1,3,5,0,31011100,6000,25,0,31011200,10000,30,1,1,1,11,12,13,1,0,0,0,100,0,0,rickety_village
13,3,0,2,3,5,50111112,31011100,6000,25,50111121,31011200,10000,30,1,1,1,11,12,13,1,100,0,0,0,0,0,rickety_village
13,3,0,3,3,5,50111113,31011100,6000,25,50111121,31011200,10000,30,1,1,1,11,12,13,0,85,0,0,0,0,15,rickety_village
13,3,0,4,3,5,50111114,31011100,6000,25,50111122,31011200,10000,30,1,1,1,11,12,13,0,80,10,0,10,0,0,rickety_village
13,3,0,5,3,5,50111111,31011100,6000,25,50111121,31011200,10000,30,1,1,1,11,12,13,0,75,0,15,0,10,0,rickety_village
13,3,0,6,3,5,50111112,31011100,6000,25,50111122,31011200,10000,30,1,1,1,11,12,13,0,90,0,0,0,0,10,rickety_village
13,3,0,7,3,5,50111113,31011100,6000,25,50111121,31011200,10000,30,1,1,1,11,12,13,0,20,70,0,10,0,0,rickety_village
13,3,0,8,3,5,50111114,31011100,6000,25,50111122,31011200,10000,30,1,1,1,11,12,13,0,80,0,0,0,20,0,rickety_village
13,3,0,9,3,5,50111111,31011100,6000,25,50111121,31011200,10000,30,1,1,1,11,12,13,0,30,0,70,0,0,0,rickety_village
13,3,0,10,3,5,50111112,31011100,6000,25,50111122,31011200,10000,30,1,1,1,11,12,13,0,75,10,0,15,0,0,rickety_village
13,3,0,11,3,5,50111113,31011100,6000,25,50111121,31011200,10000,30,1,1,1,11,12,13,0,90,0,0,0,0,10,rickety_village
13,3,0,12,3,5,50111114,31011100,6000,25,50111122,31011200,10000,30,1,1,1,11,12,13,0,80,0,0,20,0,0,rickety_village
13,3,0,13,3,5,50111111,31011100,6000,25,50111122,31011200,10000,30,1,1,1,11,12,13,0,30,70,0,0,0,0,rickety_village
13,3,0,14,3,5,50111112,31011100,6000,25,50111122,31011200,10000,30,1,1,1,11,12,13,1,0,0,100,0,0,0,rickety_village
13,3,0,15,3,5,50111113,31011100,6000,25,50111121,31011200,10000,30,1,1,1,11,12,13,0,80,0,0,10,0,10,rickety_village
13,3,0,16,3,5,0,31011100,6000,25,0,31011200,10000,30,1,1,1,11,12,13,1,0,0,0,0,100,0,rickety_village
13,3,0,17,1,1,0,0,6000,0,50111131,0,10000,30,0,0,0,0,0,0,2,100,0,0,0,0,0,rickety_village
14,3,0,1,3,5,0,31011100,6000,25,0,31011200,10000,30,1,1,1,11,12,13,1,0,0,0,100,0,0,rickety_village
14,3,0,2,3,5,50111112,31011100,6000,25,50111121,31011200,10000,30,1,1,1,11,12,13,1,100,0,0,0,0,0,rickety_village
14,3,0,3,3,5,50111113,31011100,6000,25,50111121,31011200,10000,30,1,1,1,11,12,13,0,85,0,0,0,0,15,rickety_village
14,3,0,4,3,5,50111114,31011100,6000,25,50111122,31011200,10000,30,1,1,1,11,12,13,0,80,10,0,10,0,0,rickety_village
14,3,0,5,3,5,50111111,31011100,6000,25,50111121,31011200,10000,30,1,1,1,11,12,13,0,75,0,15,0,10,0,rickety_village
14,3,0,6,3,5,50111112,31011100,6000,25,50111122,31011200,10000,30,1,1,1,11,12,13,0,90,0,0,0,0,10,rickety_village
14,3,0,7,3,5,50111113,31011100,6000,25,50111121,31011200,10000,30,1,1,1,11,12,13,0,20,70,0,10,0,0,rickety_village
14,3,0,8,3,5,50111114,31011100,6000,25,50111122,31011200,10000,30,1,1,1,11,12,13,0,80,0,0,0,20,0,rickety_village
14,3,0,9,3,5,50111111,31011100,6000,25,50111121,31011200,10000,30,1,1,1,11,12,13,0,30,0,70,0,0,0,rickety_village
14,3,0,10,3,5,50111112,31011100,6000,25,50111122,31011200,10000,30,1,1,1,11,12,13,0,75,10,0,15,0,0,rickety_village
14,3,0,11,3,5,50111113,31011100,6000,25,50111121,31011200,10000,30,1,1,1,11,12,13,0,90,0,0,0,0,10,rickety_village
14,3,0,12,3,5,50111114,31011100,6000,25,50111122,31011200,10000,30,1,1,1,11,12,13,0,80,0,0,20,0,0,rickety_village
14,3,0,13,3,5,50111111,31011100,6000,25,50111122,31011200,10000,30,1,1,1,11,12,13,0,30,70,0,0,0,0,rickety_village
14,3,0,14,3,5,50111112,31011100,6000,25,50111122,31011200,10000,30,1,1,1,11,12,13,1,0,0,100,0,0,0,rickety_village
14,3,0,15,3,5,50111113,31011100,6000,25,50111121,31011200,10000,30,1,1,1,11,12,13,0,80,0,0,10,0,10,rickety_village
14,3,0,16,3,5,0,31011100,6000,25,0,31011200,10000,30,1,1,1,11,12,13,1,0,0,0,0,100,0,rickety_village
14,3,0,17,1,1,0,0,6000,0,50111131,0,10000,30,0,0,0,0,0,0,2,100,0,0,0,0,0,rickety_village
15,3,0,1,3,5,0,31011100,6000,25,0,31011200,10000,30,1,1,1,11,12,13,1,0,0,0,100,0,0,rickety_village
15,3,0,2,3,5,50111112,31011100,6000,25,50111121,31011200,10000,30,1,1,1,11,12,13,1,100,0,0,0,0,0,rickety_village
15,3,0,3,3,5,50111113,31011100,6000,25,50111121,31011200,10000,30,1,1,1,11,12,13,0,85,0,0,0,0,15,rickety_village
15,3,0,4,3,5,50111114,31011100,6000,25,50111122,31011200,10000,30,1,1,1,11,12,13,0,80,10,0,10,0,0,rickety_village
15,3,0,5,3,5,50111111,31011100,6000,25,50111121,31011200,10000,30,1,1,1,11,12,13,0,75,0,15,0,10,0,rickety_village
15,3,0,6,3,5,50111112,31011100,6000,25,50111122,31011200,10000,30,1,1,1,11,12,13,0,90,0,0,0,0,10,rickety_village
15,3,0,7,3,5,50111113,31011100,6000,25,50111121,31011200,10000,30,1,1,1,11,12,13,0,20,70,0,10,0,0,rickety_village
15,3,0,8,3,5,50111114,31011100,6000,25,50111122,31011200,10000,30,1,1,1,11,12,13,0,80,0,0,0,20,0,rickety_village
15,3,0,9,3,5,50111111,31011100,6000,25,50111121,31011200,10000,30,1,1,1,11,12,13,0,30,0,70,0,0,0,rickety_village
15,3,0,10,3,5,50111112,31011100,6000,25,50111122,31011200,10000,30,1,1,1,11,12,13,0,75,10,0,15,0,0,rickety_village
15,3,0,11,3,5,50111113,31011100,6000,25,50111121,31011200,10000,30,1,1,1,11,12,13,0,90,0,0,0,0,10,rickety_village
15,3,0,12,3,5,50111114,31011100,6000,25,50111122,31011200,10000,30,1,1,1,11,12,13,0,80,0,0,20,0,0,rickety_village
15,3,0,13,3,5,50111111,31011100,6000,25,50111122,31011200,10000,30,1,1,1,11,12,13,0,30,70,0,0,0,0,rickety_village
15,3,0,14,3,5,50111112,31011100,6000,25,50111122,31011200,10000,30,1,1,1,11,12,13,1,0,0,100,0,0,0,rickety_village
15,3,0,15,3,5,50111113,31011100,6000,25,50111121,31011200,10000,30,1,1,1,11,12,13,0,80,0,0,10,0,10,rickety_village
15,3,0,16,3,5,0,31011100,6000,25,0,31011200,10000,30,1,1,1,11,12,13,1,0,0,0,0,100,0,rickety_village
15,3,0,17,1,1,0,0,6000,0,50111131,0,10000,30,0,0,0,0,0,0,2,100,0,0,0,0,0,rickety_village
16,3,0,1,3,5,0,31011100,6000,25,0,31011200,10000,30,1,1,1,11,12,13,1,0,0,0,100,0,0,rickety_village
16,3,0,2,3,5,50111112,31011100,6000,25,50111121,31011200,10000,30,1,1,1,11,12,13,1,100,0,0,0,0,0,rickety_village
16,3,0,3,3,5,50111113,31011100,6000,25,50111121,31011200,10000,30,1,1,1,11,12,13,0,85,0,0,0,0,15,rickety_village
16,3,0,4,3,5,50111114,31011100,6000,25,50111122,31011200,10000,30,1,1,1,11,12,13,0,80,10,0,10,0,0,rickety_village
16,3,0,5,3,5,50111111,31011100,6000,25,50111121,31011200,10000,30,1,1,1,11,12,13,0,75,0,15,0,10,0,rickety_village
16,3,0,6,3,5,50111112,31011100,6000,25,50111122,31011200,10000,30,1,1,1,11,12,13,0,90,0,0,0,0,10,rickety_village
16,3,0,7,3,5,50111113,31011100,6000,25,50111121,31011200,10000,30,1,1,1,11,12,13,0,20,70,0,10,0,0,rickety_village
16,3,0,8,3,5,50111114,31011100,6000,25,50111122,31011200,10000,30,1,1,1,11,12,13,0,80,0,0,0,20,0,rickety_village
16,3,0,9,3,5,50111111,31011100,6000,25,50111121,31011200,10000,30,1,1,1,11,12,13,0,30,0,70,0,0,0,rickety_village
